"","B_mes","fec_ini_cdto","id_sucursal","B_adeudo","ventas_tot","no_clientes","adeudo_actual","pagos_tot","no_cdtos"
"3202",2020-04-15,2020-04-08,6,"Sin adeudo",87004,17,0,93225.86,33
"3203",2020-04-15,2020-04-08,7,"Sin adeudo",74576,16,0,80616.44,28
"3204",2020-04-15,2020-04-08,8,"Sin adeudo",52483,14,0,57683.94,24
"3205",2020-04-15,2020-04-08,9,"Sin adeudo",77006,16,0,81475.72,30
"3206",2020-04-15,2020-04-08,10,"Con adeudo",1155,1,773.84,403.34,1
"3207",2020-04-15,2020-04-08,10,"Sin adeudo",86957,17,0,93972.4,32
"3208",2020-04-15,2020-04-08,11,"Sin adeudo",89836,16,0,97876.11,32
"3209",2020-04-15,2020-04-08,12,"Con adeudo",978,1,967.57,10.9,3
"3210",2020-04-15,2020-04-08,12,"Sin adeudo",62506,14,0,67562,24
"3211",2020-04-15,2020-04-08,13,"Con adeudo",7427,1,1405.19,6650.58,1
"3212",2020-04-15,2020-04-08,13,"Sin adeudo",27582,8,0,29366.57,16
"3213",2020-04-15,2020-04-08,14,"Sin adeudo",72670,14,0,78683.91,24
"3214",2020-04-15,2020-04-08,15,"Con adeudo",8793,1,3014.02,6043.58,3
"3215",2020-04-15,2020-04-08,15,"Sin adeudo",84353,19,0,90263.87,34
"3216",2020-04-15,2020-04-08,16,"Sin adeudo",60098,12,0,64590.97,29
"3217",2020-04-15,2020-04-08,17,"Sin adeudo",60148,13,0,64398.88,23
"3218",2020-04-15,2020-04-09,1,"Sin adeudo",43817,11,0,44841.99,20
"3219",2020-04-15,2020-04-09,2,"Con adeudo",479,1,374.33,113.98,2
"3220",2020-04-15,2020-04-09,2,"Sin adeudo",90643,16,0,97122.39,33
"3221",2020-04-15,2020-04-09,3,"Con adeudo",4287,1,3082.54,1228.4,2
"3222",2020-04-15,2020-04-09,3,"Sin adeudo",63214,13,0,67908.75,25
"3223",2020-04-15,2020-04-09,4,"Sin adeudo",66132,14,0,69325.56,28
"3224",2020-04-15,2020-04-09,5,"Sin adeudo",49746,13,0,53937.82,27
"3225",2020-04-15,2020-04-09,6,"Sin adeudo",72022,14,0,79223,27
"3226",2020-04-15,2020-04-09,7,"Con adeudo",1621,1,1038.41,652.3,2
"3227",2020-04-15,2020-04-09,7,"Sin adeudo",67828,15,0,71087.08,36
"3228",2020-04-15,2020-04-09,8,"Sin adeudo",35222,8,0,37590.69,16
"3229",2020-04-15,2020-04-09,9,"Sin adeudo",68508,14,0,75676.06,27
"3230",2020-04-15,2020-04-09,10,"Con adeudo",8590,1,2509.59,6688.04,3
"3231",2020-04-15,2020-04-09,10,"Sin adeudo",76711,17,0,83030.61,38
"3232",2020-04-15,2020-04-09,11,"Sin adeudo",109639,23,0,115704.44,50
"3233",2020-04-15,2020-04-09,12,"Con adeudo",6010,1,382.23,6231.82,1
"3234",2020-04-15,2020-04-09,12,"Sin adeudo",70422,16,0,76991.08,34
"3235",2020-04-15,2020-04-09,13,"Sin adeudo",55107,14,0,59282.13,32
"3236",2020-04-15,2020-04-09,14,"Con adeudo",16246,2,5831.93,10778.77,4
"3237",2020-04-15,2020-04-09,14,"Sin adeudo",57919,11,0,63586.18,24
"3238",2020-04-15,2020-04-09,15,"Con adeudo",3691,1,1294.81,2405.68,2
"3239",2020-04-15,2020-04-09,15,"Sin adeudo",108262,23,0,116201.44,45
"3240",2020-04-15,2020-04-09,16,"Sin adeudo",60447,13,0,63561.52,25
"3241",2020-04-15,2020-04-09,17,"Sin adeudo",73728,14,0,78767.39,23
"3242",2020-04-15,2020-04-10,1,"Sin adeudo",68004,14,0,72912.96,24
"3243",2020-04-15,2020-04-10,2,"Sin adeudo",95150,14,0,100592.74,29
"3244",2020-04-15,2020-04-10,3,"Sin adeudo",56866,13,0,61226.25,27
"3245",2020-04-15,2020-04-10,4,"Con adeudo",483,1,309.46,183.49,2
"3246",2020-04-15,2020-04-10,4,"Sin adeudo",81523,18,0,89481.29,29
"3247",2020-04-15,2020-04-10,5,"Sin adeudo",75660,13,0,80933.5,28
"3248",2020-04-15,2020-04-10,6,"Sin adeudo",84172,20,0,91044.99,42
"3249",2020-04-15,2020-04-10,7,"Sin adeudo",79671,18,0,85441.63,32
"3250",2020-04-15,2020-04-10,8,"Sin adeudo",67697,15,0,71641.46,33
"3251",2020-04-15,2020-04-10,9,"Sin adeudo",90086,17,0,95134.99,36
"3252",2020-04-15,2020-04-10,10,"Sin adeudo",75731,15,0,81391.65,29
"3253",2020-04-15,2020-04-10,11,"Sin adeudo",52834,12,0,56716.05,26
"3254",2020-04-15,2020-04-10,12,"Sin adeudo",72017,14,0,77852.89,31
"3255",2020-04-15,2020-04-10,13,"Sin adeudo",93908,20,0,100374.11,42
"3256",2020-04-15,2020-04-10,14,"Sin adeudo",66395,20,0,72241.73,48
"3257",2020-04-15,2020-04-10,15,"Con adeudo",2136,1,1104.81,1060.02,3
"3258",2020-04-15,2020-04-10,15,"Sin adeudo",55678,12,0,60111.59,22
"3259",2020-04-15,2020-04-10,16,"Con adeudo",5374,1,4240.74,1213.09,2
"3260",2020-04-15,2020-04-10,16,"Sin adeudo",75343,19,0,80184.98,41
"3261",2020-04-15,2020-04-10,17,"Sin adeudo",44796,10,0,48030.22,18
"3262",2020-04-15,2020-04-11,1,"Sin adeudo",65955,17,0,71330.32,35
"3263",2020-04-15,2020-04-11,2,"Sin adeudo",67113,12,0,70805.45,23
"3264",2020-04-15,2020-04-11,3,"Con adeudo",1789,1,1086.87,760.09,3
"3265",2020-04-15,2020-04-11,3,"Sin adeudo",76199,15,0,81463.98,28
"3266",2020-04-15,2020-04-11,4,"Sin adeudo",83532,15,0,89912.57,27
"3267",2020-04-15,2020-04-11,5,"Con adeudo",5493,1,3924.73,1609.41,3
"3268",2020-04-15,2020-04-11,5,"Sin adeudo",59721,12,0,64161.64,25
"3269",2020-04-15,2020-04-11,6,"Con adeudo",1876,1,444.64,1602.88,2
"3270",2020-04-15,2020-04-11,6,"Sin adeudo",48334,11,0,51605.55,24
"3271",2020-04-15,2020-04-11,7,"Sin adeudo",57875,12,0,61286.58,21
"3272",2020-04-15,2020-04-11,8,"Con adeudo",6511,1,1813.14,4699.73,1
"3273",2020-04-15,2020-04-11,8,"Sin adeudo",78054,15,0,85062.29,26
"3274",2020-04-15,2020-04-11,9,"Sin adeudo",59123,17,0,63591.88,32
"3275",2020-04-15,2020-04-11,10,"Sin adeudo",45740,11,0,49334.52,22
"3276",2020-04-15,2020-04-11,11,"Sin adeudo",91944,19,0,98735.5,35
"3277",2020-04-15,2020-04-11,12,"Sin adeudo",83616,19,0,90510.16,37
"3278",2020-04-15,2020-04-11,13,"Con adeudo",8096,1,6977.5,1157.65,2
"3279",2020-04-15,2020-04-11,13,"Sin adeudo",72829,18,0,78129.92,39
"3280",2020-04-15,2020-04-11,14,"Sin adeudo",35446,10,0,37723.59,19
"3281",2020-04-15,2020-04-11,15,"Sin adeudo",29389,8,0,32045.1,16
"3282",2020-04-15,2020-04-11,16,"Con adeudo",6337,1,2364,4286,1
"3283",2020-04-15,2020-04-11,16,"Sin adeudo",59007,15,0,65827.55,33
"3284",2020-04-15,2020-04-11,17,"Sin adeudo",52425,14,0,56427.34,25
"3285",2020-04-15,2020-04-12,1,"Con adeudo",4902,1,2264.73,2845.92,2
"3286",2020-04-15,2020-04-12,1,"Sin adeudo",64864,15,0,69440.87,32
"3287",2020-04-15,2020-04-12,2,"Con adeudo",13228,3,9237.24,4352.51,7
"3288",2020-04-15,2020-04-12,2,"Sin adeudo",64290,12,0,68873.6,21
"3289",2020-04-15,2020-04-12,3,"Sin adeudo",102993,24,0,112021.58,49
"3290",2020-04-15,2020-04-12,4,"Sin adeudo",54051,13,0,57335.71,26
"3291",2020-04-15,2020-04-12,5,"Sin adeudo",76729,20,0,83005.98,41
"3292",2020-04-15,2020-04-12,6,"Sin adeudo",89754,19,0,94854.89,38
"3293",2020-04-15,2020-04-12,7,"Sin adeudo",86049,18,0,94179.51,36
"3294",2020-04-15,2020-04-12,8,"Sin adeudo",66908,15,0,72582.09,31
"3295",2020-04-15,2020-04-12,9,"Sin adeudo",47714,10,0,51011.77,22
"3296",2020-04-15,2020-04-12,10,"Sin adeudo",46584,10,0,48885.8,25
"3297",2020-04-15,2020-04-12,11,"Sin adeudo",68335,15,0,73845.52,31
"3298",2020-04-15,2020-04-12,12,"Con adeudo",2876,1,389.08,2545.72,3
"3299",2020-04-15,2020-04-12,12,"Sin adeudo",50539,13,0,54629.28,26
"3300",2020-04-15,2020-04-12,13,"Sin adeudo",79285,17,0,85411.66,31
"3301",2020-04-15,2020-04-12,14,"Sin adeudo",77866,20,0,82568.81,44
"3302",2020-04-15,2020-04-12,15,"Sin adeudo",69501,14,0,76283.24,22
"3303",2020-04-15,2020-04-12,16,"Con adeudo",12824,2,4652.95,8934.46,5
"3304",2020-04-15,2020-04-12,16,"Sin adeudo",70989,17,0,75300.42,34
"3305",2020-04-15,2020-04-12,17,"Con adeudo",382,1,121.45,278.75,3
"3306",2020-04-15,2020-04-12,17,"Sin adeudo",68684,14,0,75421.24,29
"3307",2020-04-15,2020-04-13,1,"Con adeudo",8306,2,3923.61,4953.46,4
"3308",2020-04-15,2020-04-13,1,"Sin adeudo",85393,16,0,91383.37,37
"3309",2020-04-15,2020-04-13,2,"Sin adeudo",87775,19,0,94066.43,42
"3310",2020-04-15,2020-04-13,3,"Sin adeudo",27825,6,0,29522.53,10
"3311",2020-04-15,2020-04-13,4,"Con adeudo",4065,1,2178.05,1986.89,2
"3312",2020-04-15,2020-04-13,4,"Sin adeudo",79516,16,0,84680.87,32
"3313",2020-04-15,2020-04-13,5,"Sin adeudo",40254,11,0,43616.73,17
"3314",2020-04-15,2020-04-13,6,"Sin adeudo",65796,18,0,71506.49,39
"3315",2020-04-15,2020-04-13,7,"Con adeudo",8659,1,2136.53,7326.06,2
"3316",2020-04-15,2020-04-13,7,"Sin adeudo",82561,18,0,88509.71,35
"3317",2020-04-15,2020-04-13,8,"Sin adeudo",41744,9,0,44509.6,19
"3318",2020-04-15,2020-04-13,9,"Sin adeudo",41349,7,0,44511.5,10
"3319",2020-04-15,2020-04-13,10,"Sin adeudo",94690,18,0,100081.99,38
"3320",2020-04-15,2020-04-13,11,"Sin adeudo",60199,13,0,65560.59,27
"3321",2020-04-15,2020-04-13,12,"Con adeudo",7146,1,4223.59,3291.33,2
"3322",2020-04-15,2020-04-13,12,"Sin adeudo",67727,14,0,72725.52,26
"3323",2020-04-15,2020-04-13,13,"Sin adeudo",46157,9,0,49488.51,20
"3324",2020-04-15,2020-04-13,14,"Con adeudo",7481,1,2519.07,5328.71,1
"3325",2020-04-15,2020-04-13,14,"Sin adeudo",75645,14,0,81524.9,27
"3326",2020-04-15,2020-04-13,15,"Sin adeudo",69698,14,0,75808.56,27
"3327",2020-04-15,2020-04-13,16,"Sin adeudo",94734,21,0,101775.77,39
"3328",2020-04-15,2020-04-13,17,"Sin adeudo",76657,16,0,82634.55,26
"3329",2020-04-15,2020-04-14,1,"Sin adeudo",90047,16,0,97598.15,34
"3330",2020-04-15,2020-04-14,2,"Sin adeudo",79574,20,0,86109.58,38
"3331",2020-04-15,2020-04-14,3,"Con adeudo",3558,1,2893.1,746.69,3
"3332",2020-04-15,2020-04-14,3,"Sin adeudo",42466,11,0,45237.94,17
"3333",2020-04-15,2020-04-14,4,"Sin adeudo",62529,14,0,67369.76,19
"3334",2020-04-15,2020-04-14,5,"Con adeudo",3983,1,2005.45,1998.44,2
"3335",2020-04-15,2020-04-14,5,"Sin adeudo",57201,15,0,61092.04,37
"3336",2020-04-15,2020-04-14,6,"Con adeudo",3603,1,3016.55,616,3
"3337",2020-04-15,2020-04-14,6,"Sin adeudo",103366,20,0,111788.41,36
"3338",2020-04-15,2020-04-14,7,"Sin adeudo",59328,14,0,63438.29,29
"3339",2020-04-15,2020-04-14,8,"Sin adeudo",82666,16,0,87391.99,29
"3340",2020-04-15,2020-04-14,9,"Con adeudo",6953,1,4365.39,2601.25,1
"3341",2020-04-15,2020-04-14,9,"Sin adeudo",70001,12,0,75499.42,27
"3342",2020-04-15,2020-04-14,10,"Sin adeudo",63081,11,0,68240.27,17
"3343",2020-04-15,2020-04-14,11,"Sin adeudo",41041,12,0,44072.95,23
"3344",2020-04-15,2020-04-14,12,"Sin adeudo",61364,14,0,66488.35,27
"3345",2020-04-15,2020-04-14,13,"Con adeudo",4743,1,2442.98,2531.6,1
"3346",2020-04-15,2020-04-14,13,"Sin adeudo",76195,15,0,79209.02,31
"3347",2020-04-15,2020-04-14,14,"Sin adeudo",97041,21,0,105626.82,40
"3348",2020-04-15,2020-04-14,15,"Con adeudo",15576,2,7822.06,8745.06,5
"3349",2020-04-15,2020-04-14,15,"Sin adeudo",77946,16,0,85498.39,34
"3350",2020-04-15,2020-04-14,16,"Con adeudo",5147,1,1267.19,4189.61,3
"3351",2020-04-15,2020-04-14,16,"Sin adeudo",52309,13,0,55778.15,30
"3352",2020-04-15,2020-04-14,17,"Sin adeudo",95798,20,0,103039.56,46
"3353",2020-04-15,2020-04-15,1,"Sin adeudo",95822,23,0,103421.55,42
"3354",2020-04-15,2020-04-15,2,"Sin adeudo",59894,16,0,64142.02,39
"3355",2020-04-15,2020-04-15,3,"Sin adeudo",67768,13,0,73738.43,25
"3356",2020-04-15,2020-04-15,4,"Con adeudo",2661,1,2272.79,417.82,2
"3357",2020-04-15,2020-04-15,4,"Sin adeudo",85377,19,0,93926.1,42
"3358",2020-04-15,2020-04-15,5,"Sin adeudo",53646,14,0,56696.3,28
"3359",2020-04-15,2020-04-15,6,"Con adeudo",8939,1,3206.71,6225.65,2
"3360",2020-04-15,2020-04-15,6,"Sin adeudo",38113,12,0,40885.13,22
"3361",2020-04-15,2020-04-15,7,"Sin adeudo",61484,16,0,68438.24,28
"3362",2020-04-15,2020-04-15,8,"Sin adeudo",100269,20,0,108860.62,38
"3363",2020-04-15,2020-04-15,9,"Con adeudo",6513,1,4282.34,2391.82,3
"3364",2020-04-15,2020-04-15,9,"Sin adeudo",82133,16,0,87495.95,31
"3365",2020-04-15,2020-04-15,10,"Sin adeudo",66762,12,0,73249.02,20
"3366",2020-04-15,2020-04-15,11,"Sin adeudo",111398,22,0,117306.33,42
"3367",2020-04-15,2020-04-15,12,"Sin adeudo",74384,16,0,79804.51,28
"3368",2020-04-15,2020-04-15,13,"Sin adeudo",35798,8,0,39750.77,17
"3369",2020-04-15,2020-04-15,14,"Con adeudo",7462,1,3046.53,4546.2,3
"3370",2020-04-15,2020-04-15,14,"Sin adeudo",81755,16,0,86887.52,33
"3371",2020-04-15,2020-04-15,15,"Con adeudo",8450,2,1244.34,7909.25,3
"3372",2020-04-15,2020-04-15,15,"Sin adeudo",58954,12,0,61356.72,21
"3373",2020-04-15,2020-04-15,16,"Sin adeudo",68171,13,0,74408.87,31
"3374",2020-04-15,2020-04-15,17,"Sin adeudo",90203,17,0,96800.74,37
"3375",2020-04-15,2020-04-16,1,"Sin adeudo",61967,14,0,66178.25,29
"3376",2020-04-15,2020-04-16,2,"Con adeudo",551,1,362.05,196.09,1
"3377",2020-04-15,2020-04-16,2,"Sin adeudo",29555,10,0,32069.54,19
"3378",2020-04-15,2020-04-16,3,"Sin adeudo",59707,11,0,64915.49,20
"3379",2020-04-15,2020-04-16,4,"Sin adeudo",88971,19,0,95293.39,36
"3380",2020-04-15,2020-04-16,5,"Sin adeudo",69100,19,0,73729.87,32
"3381",2020-04-15,2020-04-16,6,"Sin adeudo",83928,18,0,90861.72,33
"3382",2020-04-15,2020-04-16,7,"Sin adeudo",43639,12,0,47842,24
"3383",2020-04-15,2020-04-16,8,"Sin adeudo",80693,18,0,86531.17,34
"3384",2020-04-15,2020-04-16,9,"Con adeudo",12487,3,9449.41,3228.78,5
"3385",2020-04-15,2020-04-16,9,"Sin adeudo",114372,22,0,121930.18,43
"3386",2020-04-15,2020-04-16,10,"Sin adeudo",22671,5,0,24400.87,6
"3387",2020-04-15,2020-04-16,11,"Sin adeudo",57356,13,0,60556.88,24
"3388",2020-04-15,2020-04-16,12,"Sin adeudo",95882,21,0,103870.82,42
"3389",2020-04-15,2020-04-16,13,"Sin adeudo",66802,15,0,71848.07,27
"3390",2020-04-15,2020-04-16,14,"Sin adeudo",40956,10,0,43507.81,17
"3391",2020-04-15,2020-04-16,15,"Con adeudo",5177,1,1884.76,3356.26,1
"3392",2020-04-15,2020-04-16,15,"Sin adeudo",89680,16,0,97042.63,32
"3393",2020-04-15,2020-04-16,16,"Sin adeudo",62868,12,0,65441.31,23
"3394",2020-04-15,2020-04-16,17,"Sin adeudo",79386,16,0,85333.63,31
"3395",2020-04-15,2020-04-17,1,"Sin adeudo",76462,16,0,81209.15,29
"3396",2020-04-15,2020-04-17,2,"Con adeudo",4690,1,2972.84,1857.76,2
"3397",2020-04-15,2020-04-17,2,"Sin adeudo",43342,12,0,45920.65,20
"3398",2020-04-15,2020-04-17,3,"Sin adeudo",103705,19,0,110557.9,37
"3399",2020-04-15,2020-04-17,4,"Con adeudo",1139,1,341.92,885.11,3
"3400",2020-04-15,2020-04-17,4,"Sin adeudo",40145,10,0,43722.36,18
"3401",2020-04-15,2020-04-17,5,"Sin adeudo",50791,11,0,55175.83,25
"3402",2020-04-15,2020-04-17,6,"Sin adeudo",80035,16,0,85888.96,31
"3403",2020-04-15,2020-04-17,7,"Sin adeudo",63557,15,0,68587.59,32
"3404",2020-04-15,2020-04-17,8,"Sin adeudo",57291,14,0,62426.9,26
"3405",2020-04-15,2020-04-17,9,"Con adeudo",7248,1,6852.03,418.95,3
"3406",2020-04-15,2020-04-17,9,"Sin adeudo",65073,12,0,70655.45,21
"3407",2020-04-15,2020-04-17,10,"Con adeudo",327,1,314.79,13.87,3
"3408",2020-04-15,2020-04-17,10,"Sin adeudo",61517,12,0,67115.86,24
"3409",2020-04-15,2020-04-17,11,"Sin adeudo",73877,14,0,80296.23,27
"3410",2020-04-15,2020-04-17,12,"Con adeudo",5868,1,5680.86,202.47,1
"3411",2020-04-15,2020-04-17,12,"Sin adeudo",80206,18,0,85455.55,38
"3412",2020-04-15,2020-04-17,13,"Con adeudo",1524,1,301.43,1279.26,2
"3413",2020-04-15,2020-04-17,13,"Sin adeudo",60884,13,0,65413.52,25
"3414",2020-04-15,2020-04-17,14,"Sin adeudo",75191,15,0,80179.08,28
"3415",2020-04-15,2020-04-17,15,"Sin adeudo",72866,13,0,79302.32,22
"3416",2020-04-15,2020-04-17,16,"Sin adeudo",43346,9,0,46394.45,19
"3417",2020-04-15,2020-04-17,17,"Sin adeudo",109455,20,0,117747.32,40
"3418",2020-04-15,2020-04-18,1,"Con adeudo",2145,1,2066.65,83.51,2
"3419",2020-04-15,2020-04-18,1,"Sin adeudo",101961,19,0,110106.49,31
"3420",2020-04-15,2020-04-18,2,"Con adeudo",4559,1,1284.61,3567.14,1
"3421",2020-04-15,2020-04-18,2,"Sin adeudo",68990,16,0,74410.6,28
"3422",2020-04-15,2020-04-18,3,"Sin adeudo",63117,14,0,66589.28,25
"3423",2020-04-15,2020-04-18,4,"Con adeudo",963,1,434.68,581.57,3
"3424",2020-04-15,2020-04-18,4,"Sin adeudo",67737,14,0,72521.19,31
"3425",2020-04-15,2020-04-18,5,"Sin adeudo",88152,20,0,93933.58,40
"3426",2020-04-15,2020-04-18,6,"Sin adeudo",65429,16,0,71191.47,27
"3427",2020-04-15,2020-04-18,7,"Sin adeudo",79181,13,0,85631.21,26
"3428",2020-04-15,2020-04-18,8,"Con adeudo",5951,1,3148.6,2846.04,2
"3429",2020-04-15,2020-04-18,8,"Sin adeudo",67359,17,0,71690.62,31
"3430",2020-04-15,2020-04-18,9,"Con adeudo",4927,1,3022.98,2144.16,2
"3431",2020-04-15,2020-04-18,9,"Sin adeudo",127575,27,0,137342.95,50
"3432",2020-04-15,2020-04-18,10,"Con adeudo",2497,1,567.52,1963.25,3
"3433",2020-04-15,2020-04-18,10,"Sin adeudo",92987,18,0,100166.81,37
"3434",2020-04-15,2020-04-18,11,"Con adeudo",2648,1,370,2454.19,3
"3435",2020-04-15,2020-04-18,11,"Sin adeudo",99790,18,0,106035.39,29
"3436",2020-04-15,2020-04-18,12,"Sin adeudo",103569,19,0,113445.11,37
"3437",2020-04-15,2020-04-18,13,"Sin adeudo",46499,13,0,49108.47,24
"3438",2020-04-15,2020-04-18,14,"Con adeudo",3492,1,1826.52,1887.12,2
"3439",2020-04-15,2020-04-18,14,"Sin adeudo",74195,16,0,80431.85,31
"3440",2020-04-15,2020-04-18,15,"Con adeudo",7761,1,4131.47,3991.12,3
"3441",2020-04-15,2020-04-18,15,"Sin adeudo",70299,15,0,75342.03,27
"3442",2020-04-15,2020-04-18,16,"Con adeudo",2597,1,1571.23,1171.31,1
"3443",2020-04-15,2020-04-18,16,"Sin adeudo",93447,19,0,100055.21,42
"3444",2020-04-15,2020-04-18,17,"Con adeudo",1358,1,420.53,1065.91,3
"3445",2020-04-15,2020-04-18,17,"Sin adeudo",62196,12,0,66507.55,23
"3446",2020-04-15,2020-04-19,1,"Sin adeudo",69658,12,0,74743.66,28
"3447",2020-04-15,2020-04-19,2,"Sin adeudo",60594,15,0,66140.61,29
"3448",2020-04-15,2020-04-19,3,"Con adeudo",7782,1,6490.69,1412.08,1
"3449",2020-04-15,2020-04-19,3,"Sin adeudo",52376,11,0,55119.17,27
"3450",2020-04-15,2020-04-19,4,"Sin adeudo",72664,17,0,79802.68,37
"3451",2020-04-15,2020-04-19,5,"Con adeudo",4763,1,1349.76,3573.79,2
"3452",2020-04-15,2020-04-19,5,"Sin adeudo",70850,16,0,76437.93,33
"3453",2020-04-15,2020-04-19,6,"Con adeudo",3095,1,1314.4,1931.85,3
"3454",2020-04-15,2020-04-19,6,"Sin adeudo",66199,12,0,69914.14,21
"3455",2020-04-15,2020-04-19,7,"Con adeudo",4636,1,3812.82,895.14,1
"3456",2020-04-15,2020-04-19,7,"Sin adeudo",88023,18,0,93358.49,37
"3457",2020-04-15,2020-04-19,8,"Sin adeudo",54717,10,0,59519.09,17
"3458",2020-04-15,2020-04-19,9,"Sin adeudo",93283,21,0,99564.78,42
"3459",2020-04-15,2020-04-19,10,"Sin adeudo",50397,10,0,53419.6,22
"3460",2020-04-15,2020-04-19,11,"Sin adeudo",67580,14,0,72741.5,30
"3461",2020-04-15,2020-04-19,12,"Con adeudo",7131,1,6329.71,873.66,1
"3462",2020-04-15,2020-04-19,12,"Sin adeudo",83916,15,0,89456.42,29
"3463",2020-04-15,2020-04-19,13,"Sin adeudo",110040,17,0,116924.33,39
"3464",2020-04-15,2020-04-19,14,"Con adeudo",3135,1,2140.5,1109.24,1
"3465",2020-04-15,2020-04-19,14,"Sin adeudo",54843,12,0,58369.82,25
"3466",2020-04-15,2020-04-19,15,"Sin adeudo",86688,17,0,91283.06,32
"3467",2020-04-15,2020-04-19,16,"Con adeudo",1404,1,225.06,1268.82,3
"3468",2020-04-15,2020-04-19,16,"Sin adeudo",90103,16,0,97046.36,30
"3469",2020-04-15,2020-04-19,17,"Sin adeudo",142114,26,0,151785.7,53
"3470",2020-04-15,2020-04-20,1,"Sin adeudo",41370,10,0,44223.83,25
"3471",2020-04-15,2020-04-20,2,"Sin adeudo",41425,9,0,44469.14,19
"3472",2020-04-15,2020-04-20,3,"Sin adeudo",69197,13,0,75288.74,27
"3473",2020-04-15,2020-04-20,4,"Con adeudo",4280,1,1771.85,2881.72,2
"3474",2020-04-15,2020-04-20,4,"Sin adeudo",56968,13,0,61252.46,29
"3475",2020-04-15,2020-04-20,5,"Sin adeudo",70307,16,0,77759.24,31
"3476",2020-04-15,2020-04-20,6,"Con adeudo",7626,1,1753.63,6726.45,1
"3477",2020-04-15,2020-04-20,6,"Sin adeudo",102297,18,0,110002.07,34
"3478",2020-04-15,2020-04-20,7,"Con adeudo",2702,1,371.04,2535.11,2
"3479",2020-04-15,2020-04-20,7,"Sin adeudo",65640,12,0,69690.16,19
"3480",2020-04-15,2020-04-20,8,"Sin adeudo",67777,14,0,74391.54,32
"3481",2020-04-15,2020-04-20,9,"Sin adeudo",44623,10,0,48421.95,19
"3482",2020-04-15,2020-04-20,10,"Sin adeudo",83961,18,0,89780.85,36
"3483",2020-04-15,2020-04-20,11,"Sin adeudo",27169,8,0,29186.2,19
"3484",2020-04-15,2020-04-20,12,"Sin adeudo",88896,18,0,97034.7,37
"3485",2020-04-15,2020-04-20,13,"Sin adeudo",95294,19,0,102405.91,39
"3486",2020-04-15,2020-04-20,14,"Sin adeudo",48116,10,0,52709.43,20
"3487",2020-04-15,2020-04-20,15,"Sin adeudo",63950,10,0,69777.98,21
"3488",2020-04-15,2020-04-20,16,"Sin adeudo",60674,15,0,66009.34,32
"3489",2020-04-15,2020-04-20,17,"Sin adeudo",64279,15,0,70384.29,25
"3490",2020-04-15,2020-04-21,1,"Sin adeudo",57995,10,0,60627.54,20
"3491",2020-04-15,2020-04-21,2,"Sin adeudo",68975,15,0,73280.07,31
"3492",2020-04-15,2020-04-21,3,"Sin adeudo",100549,17,0,109595.43,36
"3493",2020-04-15,2020-04-21,4,"Sin adeudo",83384,18,0,88888.79,35
"3494",2020-04-15,2020-04-21,5,"Con adeudo",1586,2,766.97,865.81,5
"3495",2020-04-15,2020-04-21,5,"Sin adeudo",82709,19,0,88198.94,37
"3496",2020-04-15,2020-04-21,6,"Con adeudo",4429,1,2745.37,1801.66,3
"3497",2020-04-15,2020-04-21,6,"Sin adeudo",86387,19,0,91823.77,39
"3498",2020-04-15,2020-04-21,7,"Con adeudo",1267,1,873.56,430.87,2
"3499",2020-04-15,2020-04-21,7,"Sin adeudo",70749,18,0,75537.18,29
"3500",2020-04-15,2020-04-21,8,"Con adeudo",7891,1,6650.14,1350.84,1
"3501",2020-04-15,2020-04-21,8,"Sin adeudo",62095,12,0,66793.14,25
"3502",2020-04-15,2020-04-21,9,"Sin adeudo",87869,16,0,94769.7,36
"3503",2020-04-15,2020-04-21,10,"Sin adeudo",53901,11,0,57727.29,24
"3504",2020-04-15,2020-04-21,11,"Sin adeudo",50773,10,0,54598.35,19
"3505",2020-04-15,2020-04-21,12,"Con adeudo",2031,1,588.3,1461.73,1
"3506",2020-04-15,2020-04-21,12,"Sin adeudo",51333,11,0,54773.49,24
"3507",2020-04-15,2020-04-21,13,"Sin adeudo",74093,19,0,79571.51,39
"3508",2020-04-15,2020-04-21,14,"Sin adeudo",72274,12,0,77302.29,24
"3509",2020-04-15,2020-04-21,15,"Con adeudo",5734,1,1135.95,4759.81,1
"3510",2020-04-15,2020-04-21,15,"Sin adeudo",81498,17,0,88631.7,33
"3511",2020-04-15,2020-04-21,16,"Con adeudo",6340,2,3906.3,2594.09,3
"3512",2020-04-15,2020-04-21,16,"Sin adeudo",108300,20,0,115686.69,41
"3513",2020-04-15,2020-04-21,17,"Con adeudo",2546,1,1075.09,1612.13,2
"3514",2020-04-15,2020-04-21,17,"Sin adeudo",96169,15,0,103908.68,30
"3515",2020-04-15,2020-04-22,1,"Sin adeudo",102566,20,0,109673.41,37
"3516",2020-04-15,2020-04-22,2,"Con adeudo",8947,1,8033.05,1017.21,2
"3517",2020-04-15,2020-04-22,2,"Sin adeudo",113936,20,0,124111.32,41
"3518",2020-04-15,2020-04-22,3,"Sin adeudo",67428,14,0,73540.28,27
"3519",2020-04-15,2020-04-22,4,"Con adeudo",9053,2,6785.88,2408.5,4
"3520",2020-04-15,2020-04-22,4,"Sin adeudo",61840,11,0,66889.58,20
"3521",2020-04-15,2020-04-22,5,"Sin adeudo",59551,13,0,63012.15,27
"3522",2020-04-15,2020-04-22,6,"Sin adeudo",59225,13,0,64331.89,29
