"","id_cliente","ventas_mensuales","B_proceso"
"2759","2759",52215,"Orden"
"2760","2760",47894,"Orden"
"2761","2761",219930,"Orden"
"2762","2762",29560,"Orden"
"2763","2763",19437,"Orden"
"2764","2764",226305,"Orden"
"2765","2765",145411,"Orden"
"2766","2766",25230,"Orden"
"2767","2767",165123,"Orden"
"2768","2768",92125,"Orden"
"2769","2769",151366,"Orden"
"2770","2770",118368,"Orden"
"2771","2771",125686,"Orden"
"2772","2772",221012,"Orden"
"2773","2773",33583,"Orden"
"2774","2774",2960,"Orden"
"2775","2775",174550,"Orden"
"2776","2776",197371,"Orden"
"2777","2777",48633,"Orden"
"2778","2778",101172,"Orden"
"2779","2779",75597,"Orden"
"2780","2780",195710,"Orden"
"2781","2781",233914,"Orden"
"2782","2782",64985,"Orden"
"2783","2783",49681,"Orden"
"2784","2784",181637,"Orden"
"2785","2785",44756,"Orden"
"2786","2786",52784,"Orden"
"2787","2787",137348,"Orden"
"2788","2788",160427,"Orden"
"2789","2789",132754,"Orden"
"2790","2790",39316,"Orden"
"2791","2791",226654,"Orden"
"2792","2792",35314,"Orden"
"2793","2793",16824,"Orden"
"2794","2794",101727,"Orden"
"2795","2795",159232,"Orden"
"2796","2796",100491,"Orden"
"2797","2797",114769,"Orden"
"2798","2798",138253,"Orden"
"2799","2799",8037,"Orden"
"2800","2800",124528,"Orden"
"2801","2801",181381,"Orden"
"2802","2802",214832,"Orden"
"2803","2803",22172,"Orden"
"2804","2804",171508,"Orden"
"2805","2805",50210,"Orden"
"2806","2806",70624,"Orden"
"2807","2807",78629,"Orden"
"2808","2808",179891,"Orden"
"2809","2809",206149,"Orden"
"2810","2810",214821,"Orden"
"2811","2811",172384,"Orden"
"2812","2812",153040,"Orden"
"2813","2813",144810,"Orden"
"2814","2814",57495,"Orden"
"2815","2815",118831,"Orden"
"2816","2816",174688,"Orden"
"2817","2817",174031,"Orden"
"2818","2818",23004,"Orden"
"2819","2819",3532,"Orden"
"2820","2820",228613,"Orden"
"2821","2821",3977,"Orden"
"2822","2822",113631,"Orden"
"2823","2823",63482,"Orden"
"2824","2824",129587,"Orden"
"2825","2825",153721,"Orden"
"2826","2826",26746,"Orden"
"2827","2827",193771,"Orden"
"2828","2828",127823,"Orden"
"2829","2829",175885,"Orden"
"2830","2830",82227,"Orden"
"2831","2831",215664,"Orden"
"2832","2832",238479,"Orden"
"2833","2833",224505,"Orden"
"2834","2834",214048,"Orden"
"2835","2835",110397,"Orden"
"2836","2836",230418,"Orden"
"2837","2837",123651,"Orden"
"2838","2838",210896,"Orden"
"2839","2839",18047,"Orden"
"2840","2840",82344,"Orden"
"2841","2841",224359,"Orden"
"2842","2842",75369,"Orden"
"2843","2843",97901,"Orden"
"2844","2844",204727,"Orden"
"2845","2845",211495,"Orden"
"2846","2846",187439,"Orden"
"2847","2847",159144,"Orden"
"2848","2848",228390,"Orden"
"2849","2849",107930,"Orden"
"2850","2850",248005,"Orden"
"2851","2851",139987,"Orden"
"2852","2852",181872,"Orden"
"2853","2853",229031,"Orden"
"2854","2854",60672,"Orden"
"2855","2855",71900,"Orden"
"2856","2856",247574,"Orden"
"2857","2857",249959,"Orden"
"2858","2858",31733,"Orden"
"2859","2859",172890,"Orden"
"2860","2860",51588,"Orden"
"2861","2861",66042,"Orden"
"2862","2862",18982,"Orden"
"2863","2863",124771,"Orden"
"2864","2864",16248,"Orden"
"2865","2865",234644,"Orden"
"2866","2866",41372,"Orden"
"2867","2867",171062,"Orden"
"2868","2868",195740,"Orden"
"2869","2869",32048,"Orden"
"2870","2870",134754,"Orden"
"2871","2871",220532,"Orden"
"2872","2872",26433,"Orden"
"2873","2873",248901,"Orden"
"2874","2874",154956,"Orden"
"2875","2875",66436,"Orden"
"2876","2876",173456,"Orden"
"2877","2877",69510,"Orden"
"2878","2878",61685,"Orden"
"2879","2879",136005,"Orden"
"2880","2880",234893,"Orden"
"2881","2881",108942,"Orden"
"2882","2882",50847,"Orden"
"2883","2883",234195,"Orden"
"2884","2884",157708,"Orden"
"2885","2885",83504,"Orden"
"2886","2886",249898,"Orden"
"2887","2887",95587,"Orden"
"2888","2888",97985,"Orden"
"2889","2889",156755,"Orden"
"2890","2890",165691,"Orden"
"2891","2891",66974,"Orden"
"2892","2892",209174,"Orden"
"2893","2893",36879,"Orden"
"2894","2894",124025,"Orden"
"2895","2895",28114,"Orden"
"2896","2896",92761,"Orden"
"2897","2897",98920,"Orden"
"2898","2898",152736,"Orden"
"2899","2899",57024,"Orden"
"2900","2900",44840,"Orden"
"2901","2901",194022,"Orden"
"2902","2902",247949,"Orden"
"2903","2903",192886,"Orden"
"2904","2904",46459,"Orden"
"2905","2905",192407,"Orden"
"2906","2906",22558,"Orden"
"2907","2907",51895,"Orden"
"2908","2908",162898,"Orden"
"2909","2909",142697,"Orden"
"2910","2910",73106,"Orden"
"2911","2911",71074,"Orden"
"2912","2912",112064,"Orden"
"2913","2913",163891,"Orden"
"2914","2914",158251,"Orden"
"2915","2915",38892,"Orden"
"2916","2916",125475,"Orden"
"2917","2917",7164,"Orden"
"2918","2918",248220,"Orden"
"2919","2919",205511,"Orden"
"2920","2920",150539,"Orden"
"2921","2921",156053,"Orden"
"2922","2922",2227,"Orden"
"2923","2923",157099,"Orden"
"2924","2924",114585,"Orden"
"2925","2925",125715,"Orden"
"2926","2926",166183,"Orden"
"2927","2927",116385,"Orden"
"2928","2928",177238,"Orden"
"2929","2929",214085,"Orden"
"2930","2930",208630,"Orden"
"2931","2931",29155,"Orden"
"2932","2932",4069,"Orden"
"2933","2933",148638,"Orden"
"2934","2934",36453,"Orden"
"2935","2935",24304,"Orden"
"2936","2936",214961,"Orden"
"2937","2937",50420,"Orden"
"2938","2938",125365,"Orden"
"2939","2939",235606,"Orden"
"2940","2940",177351,"Orden"
"2941","2941",100793,"Orden"
"2942","2942",145197,"Orden"
"2943","2943",13693,"Orden"
"2944","2944",209447,"Orden"
"2945","2945",8451,"Orden"
"2946","2946",16923,"Orden"
"2947","2947",225830,"Orden"
"2948","2948",8375,"Orden"
"2949","2949",97789,"Orden"
"2950","2950",181469,"Orden"
"2951","2951",89526,"Orden"
"2952","2952",204572,"Orden"
"2953","2953",28559,"Orden"
"2954","2954",84909,"Orden"
"2955","2955",61412,"Orden"
"2956","2956",114886,"Orden"
"2957","2957",123137,"Orden"
"2958","2958",226134,"Orden"
"2959","2959",219966,"Orden"
"2960","2960",105294,"Orden"
"2961","2961",30370,"Orden"
"2962","2962",162867,"Orden"
"2963","2963",48764,"Orden"
"2964","2964",171841,"Orden"
"2965","2965",83575,"Orden"
"2966","2966",204069,"Orden"
"2967","2967",9221,"Orden"
"2968","2968",66257,"Orden"
"2969","2969",110050,"Orden"
"2970","2970",148943,"Orden"
"2971","2971",4676,"Orden"
"2972","2972",176906,"Orden"
"2973","2973",173425,"Orden"
"2974","2974",170003,"Orden"
"2975","2975",178593,"Orden"
"2976","2976",90225,"Orden"
"2977","2977",5047,"Orden"
"2978","2978",221352,"Orden"
"2979","2979",172725,"Orden"
"2980","2980",181368,"Orden"
"2981","2981",230332,"Orden"
"2982","2982",229688,"Orden"
"2983","2983",155931,"Orden"
"2984","2984",2536,"Orden"
"2985","2985",203235,"Orden"
"2986","2986",104567,"Orden"
"2987","2987",236624,"Orden"
"2988","2988",143684,"Orden"
"2989","2989",199399,"Orden"
"2990","2990",236807,"Orden"
"2991","2991",12301,"Orden"
"2992","2992",145567,"Orden"
"2993","2993",194089,"Orden"
"2994","2994",221226,"Orden"
"2995","2995",211175,"Orden"
"2996","2996",3463,"Orden"
"2997","2997",140231,"Orden"
"2998","2998",247996,"Orden"
"2999","2999",147699,"Orden"
"3000","3000",225578,"Orden"
"3001","3001",162208,"Orden"
"3002","3002",38514,"Orden"
"3003","3003",60524,"Orden"
"3004","3004",165326,"Orden"
"3005","3005",170633,"Orden"
"3006","3006",102263,"Orden"
"3007","3007",57880,"Orden"
"3008","3008",177570,"Orden"
"3009","3009",16574,"Orden"
"3010","3010",94365,"Orden"
"3011","3011",105632,"Orden"
"3012","3012",9352,"Orden"
"3013","3013",54752,"Orden"
"3014","3014",129707,"Orden"
"3015","3015",48257,"Orden"
"3016","3016",98084,"Orden"
"3017","3017",207441,"Orden"
"3018","3018",201236,"Orden"
"3019","3019",8389,"Orden"
"3020","3020",42713,"Orden"
"3021","3021",162072,"Orden"
"3022","3022",243696,"Orden"
"3023","3023",222432,"Orden"
"3024","3024",79248,"Orden"
"3025","3025",169054,"Orden"
"3026","3026",97932,"Orden"
"3027","3027",202370,"Orden"
"3028","3028",141860,"Orden"
"3029","3029",163337,"Orden"
"3030","3030",180487,"Orden"
"3031","3031",185516,"Orden"
"3032","3032",229562,"Orden"
"3033","3033",172474,"Orden"
"3034","3034",102851,"Orden"
"3035","3035",114644,"Orden"
"3036","3036",108521,"Orden"
"3037","3037",138241,"Orden"
"3038","3038",118394,"Orden"
"3039","3039",227335,"Orden"
"3040","3040",55300,"Orden"
"3041","3041",247073,"Orden"
"3042","3042",226316,"Orden"
"3043","3043",46476,"Orden"
"3044","3044",25954,"Orden"
"3045","3045",133150,"Orden"
"3046","3046",113097,"Orden"
"3047","3047",118787,"Orden"
"3048","3048",30130,"Orden"
"3049","3049",160510,"Orden"
"3050","3050",84104,"Orden"
"3051","3051",129072,"Orden"
"3052","3052",227892,"Orden"
"3053","3053",55825,"Orden"
"3054","3054",20885,"Orden"
"3055","3055",10378,"Orden"
"3056","3056",116582,"Orden"
"3057","3057",176526,"Orden"
"3058","3058",22139,"Orden"
"3059","3059",247398,"Orden"
"3060","3060",77446,"Orden"
"3061","3061",24233,"Orden"
"3062","3062",85723,"Orden"
"3063","3063",25131,"Orden"
"3064","3064",30427,"Orden"
"3065","3065",140715,"Orden"
"3066","3066",221697,"Orden"
"3067","3067",209021,"Orden"
"3068","3068",59751,"Orden"
"3069","3069",54886,"Orden"
"3070","3070",72907,"Orden"
"3071","3071",118680,"Orden"
"3072","3072",104948,"Orden"
"3073","3073",82762,"Orden"
"3074","3074",181952,"Orden"
"3075","3075",70501,"Orden"
"3076","3076",22219,"Orden"
"3077","3077",199938,"Orden"
"3078","3078",189731,"Orden"
"3079","3079",224815,"Orden"
"3080","3080",40419,"Orden"
"3081","3081",154139,"Orden"
"3082","3082",239550,"Orden"
"3083","3083",30541,"Orden"
"3084","3084",127158,"Orden"
"3085","3085",11657,"Orden"
"3086","3086",120249,"Orden"
"3087","3087",18148,"Orden"
"3088","3088",8120,"Orden"
"3089","3089",90087,"Orden"
"3090","3090",107153,"Orden"
"3091","3091",89471,"Orden"
"3092","3092",117492,"Orden"
"3093","3093",36612,"Orden"
"3094","3094",32033,"Orden"
"3095","3095",140754,"Orden"
"3096","3096",117490,"Orden"
"3097","3097",178831,"Orden"
"3098","3098",199490,"Orden"
"3099","3099",22781,"Orden"
"3100","3100",220064,"Orden"
"3101","3101",9738,"Orden"
"3102","3102",134157,"Orden"
"3103","3103",200447,"Orden"
"3104","3104",40244,"Orden"
"3105","3105",79971,"Orden"
"3106","3106",31525,"Orden"
"3107","3107",186266,"Orden"
"3108","3108",160126,"Orden"
"3109","3109",180972,"Orden"
"3110","3110",141423,"Orden"
"3111","3111",199957,"Orden"
"3112","3112",71082,"Orden"
"3113","3113",88924,"Orden"
"3114","3114",236362,"Orden"
"3115","3115",181770,"Orden"
"3116","3116",195846,"Orden"
"3117","3117",234013,"Orden"
"3118","3118",161765,"Orden"
"3119","3119",41852,"Orden"
"3120","3120",103851,"Orden"
"3121","3121",81784,"Orden"
"3122","3122",243573,"Orden"
"3123","3123",196161,"Orden"
"3124","3124",204036,"Orden"
"3125","3125",34363,"Orden"
"3126","3126",213746,"Orden"
"3127","3127",170573,"Orden"
"3128","3128",239076,"Orden"
"3129","3129",117499,"Orden"
"3130","3130",131224,"Orden"
"3131","3131",166331,"Orden"
"3132","3132",249140,"Orden"
"3133","3133",201811,"Orden"
"3134","3134",82770,"Orden"
"3135","3135",245984,"Orden"
"3136","3136",15097,"Orden"
"3137","3137",33793,"Orden"
"3138","3138",200485,"Orden"
"3139","3139",228729,"Orden"
"3140","3140",102049,"Orden"
"3141","3141",160804,"Orden"
"3142","3142",162638,"Orden"
"3143","3143",75599,"Orden"
"3144","3144",155700,"Orden"
"3145","3145",224957,"Orden"
"3146","3146",215858,"Orden"
"3147","3147",217942,"Orden"
"3148","3148",64968,"Orden"
"3149","3149",237660,"Orden"
"3150","3150",140379,"Orden"
"3151","3151",96055,"Orden"
"3152","3152",294,"Orden"
"3153","3153",44159,"Orden"
"3154","3154",241380,"Orden"
"3155","3155",218632,"Orden"
"3156","3156",126311,"Orden"
"3157","3157",218268,"Orden"
"3158","3158",175680,"Orden"
"3159","3159",144784,"Orden"
"3160","3160",218908,"Orden"
"3161","3161",7631,"Orden"
"3162","3162",43055,"Orden"
"3163","3163",32730,"Orden"
"3164","3164",137800,"Orden"
"3165","3165",197559,"Orden"
"3166","3166",249110,"Orden"
"3167","3167",56652,"Orden"
"3168","3168",5003,"Orden"
"3169","3169",80790,"Orden"
"3170","3170",71401,"Orden"
"3171","3171",134575,"Orden"
"3172","3172",236927,"Orden"
"3173","3173",56890,"Orden"
"3174","3174",42491,"Orden"
"3175","3175",21372,"Orden"
"3176","3176",66008,"Orden"
"3177","3177",241052,"Orden"
"3178","3178",227148,"Orden"
"3179","3179",167091,"Orden"
"3180","3180",33224,"Orden"
"3181","3181",121959,"Orden"
"3182","3182",117552,"Orden"
"3183","3183",182441,"Orden"
"3184","3184",86276,"Orden"
"3185","3185",196299,"Orden"
"3186","3186",199620,"Orden"
"3187","3187",181292,"Orden"
"3188","3188",186075,"Orden"
"3189","3189",78370,"Orden"
"3190","3190",53511,"Orden"
"3191","3191",128703,"Orden"
"3192","3192",61471,"Orden"
"3193","3193",141900,"Orden"
"3194","3194",239821,"Orden"
"3195","3195",69139,"Orden"
"3196","3196",174122,"Orden"
"3197","3197",53804,"Orden"
"3198","3198",16110,"Orden"
"3199","3199",77453,"Orden"
"3200","3200",66794,"Orden"
"3201","3201",2235,"Orden"
"3202","3202",74262,"Orden"
"3203","3203",59461,"Orden"
"3204","3204",191685,"Orden"
"3205","3205",249535,"Orden"
"3206","3206",1455,"Orden"
"3207","3207",161883,"Orden"
"3208","3208",179035,"Orden"
"3209","3209",217253,"Orden"
"3210","3210",20895,"Orden"
"3211","3211",219059,"Orden"
"3212","3212",26016,"Orden"
"3213","3213",122001,"Orden"
"3214","3214",113284,"Orden"
"3215","3215",94704,"Orden"
"3216","3216",192474,"Orden"
"3217","3217",40928,"Orden"
"3218","3218",97770,"Orden"
"3219","3219",205562,"Orden"
"3220","3220",54528,"Orden"
"3221","3221",134486,"Orden"
"3222","3222",139414,"Orden"
"3223","3223",3026,"Orden"
"3224","3224",20148,"Orden"
"3225","3225",233900,"Orden"
"3226","3226",104312,"Orden"
"3227","3227",211173,"Orden"
"3228","3228",211251,"Orden"
"3229","3229",247921,"Orden"
"3230","3230",170079,"Orden"
"3231","3231",175029,"Orden"
"3232","3232",245748,"Orden"
"3233","3233",166979,"Orden"
"3234","3234",222495,"Orden"
"3235","3235",39587,"Orden"
"3236","3236",81267,"Orden"
"3237","3237",53311,"Orden"
"3238","3238",214649,"Orden"
"3239","3239",62837,"Orden"
"3240","3240",132060,"Orden"
"3241","3241",14675,"Orden"
"3242","3242",11352,"Orden"
"3243","3243",162663,"Orden"
"3244","3244",91748,"Orden"
"3245","3245",3092,"Orden"
"3246","3246",96418,"Orden"
"3247","3247",147224,"Orden"
"3248","3248",80503,"Orden"
"3249","3249",164095,"Orden"
"3250","3250",188398,"Orden"
"3251","3251",143738,"Orden"
"3252","3252",230793,"Orden"
"3253","3253",39618,"Orden"
"3254","3254",59759,"Orden"
"3255","3255",155134,"Orden"
"3256","3256",6673,"Orden"
"3257","3257",71615,"Orden"
"3258","3258",83417,"Orden"
"3259","3259",143211,"Orden"
"3260","3260",143217,"Orden"
"3261","3261",46735,"Orden"
"3262","3262",8218,"Orden"
"3263","3263",245351,"Orden"
"3264","3264",39336,"Orden"
"3265","3265",59803,"Orden"
"3266","3266",87362,"Orden"
"3267","3267",248620,"Orden"
"3268","3268",23504,"Orden"
"3269","3269",88214,"Orden"
"3270","3270",211115,"Orden"
"3271","3271",141522,"Orden"
"3272","3272",17550,"Orden"
"3273","3273",19292,"Orden"
"3274","3274",44245,"Orden"
"3275","3275",37877,"Orden"
"3276","3276",233677,"Orden"
"3277","3277",101456,"Orden"
"3278","3278",240107,"Orden"
"3279","3279",157811,"Orden"
"3280","3280",50308,"Orden"
"3281","3281",151242,"Orden"
"3282","3282",117243,"Orden"
"3283","3283",136380,"Orden"
"3284","3284",154970,"Orden"
"3285","3285",113795,"Orden"
"3286","3286",229010,"Orden"
"3287","3287",99140,"Orden"
"3288","3288",13303,"Orden"
"3289","3289",121424,"Orden"
"3290","3290",40959,"Orden"
"3291","3291",207936,"Orden"
"3292","3292",222421,"Orden"
"3293","3293",14499,"Orden"
"3294","3294",108850,"Orden"
"3295","3295",35862,"Orden"
"3296","3296",195475,"Orden"
"3297","3297",136317,"Orden"
"3298","3298",211318,"Orden"
"3299","3299",73508,"Orden"
"3300","3300",238315,"Orden"
"3301","3301",164598,"Orden"
"3302","3302",247896,"Orden"
"3303","3303",87341,"Orden"
"3304","3304",89568,"Orden"
"3305","3305",175729,"Orden"
"3306","3306",157422,"Orden"
"3307","3307",143045,"Orden"
"3308","3308",106849,"Orden"
"3309","3309",111980,"Orden"
"3310","3310",74649,"Orden"
"3311","3311",239814,"Orden"
"3312","3312",66843,"Orden"
"3313","3313",231667,"Orden"
"3314","3314",83020,"Orden"
"3315","3315",207208,"Orden"
"3316","3316",26014,"Orden"
"3317","3317",25592,"Orden"
"3318","3318",127781,"Orden"
"3319","3319",180581,"Orden"
"3320","3320",168655,"Orden"
"3321","3321",9766,"Orden"
"3322","3322",73752,"Orden"
"3323","3323",135895,"Orden"
"3324","3324",4079,"Orden"
"3325","3325",202845,"Orden"
"3326","3326",32660,"Orden"
"3327","3327",4262,"Orden"
"3328","3328",232920,"Orden"
"3329","3329",111078,"Orden"
"3330","3330",219950,"Orden"
"3331","3331",191092,"Orden"
"3332","3332",217666,"Orden"
"3333","3333",90168,"Orden"
"3334","3334",116967,"Orden"
"3335","3335",248175,"Orden"
"3336","3336",217078,"Orden"
"3337","3337",169394,"Orden"
"3338","3338",30065,"Orden"
"3339","3339",141895,"Orden"
"3340","3340",199648,"Orden"
"3341","3341",239753,"Orden"
"3342","3342",221874,"Orden"
"3343","3343",133506,"Orden"
"3344","3344",86966,"Orden"
"3345","3345",191734,"Orden"
"3346","3346",35610,"Orden"
"3347","3347",2186,"Orden"
"3348","3348",151955,"Orden"
"3349","3349",119708,"Orden"
"3350","3350",136990,"Orden"
"3351","3351",106061,"Orden"
"3352","3352",194925,"Orden"
"3353","3353",16770,"Orden"
"3354","3354",28848,"Orden"
"3355","3355",74427,"Orden"
"3356","3356",31145,"Orden"
"3357","3357",19436,"Orden"
"3358","3358",235666,"Orden"
"3359","3359",123836,"Orden"
"3360","3360",71238,"Orden"
"3361","3361",118673,"Orden"
"3362","3362",26446,"Orden"
"3363","3363",8317,"Orden"
"3364","3364",109900,"Orden"
"3365","3365",137032,"Orden"
"3366","3366",14794,"Orden"
"3367","3367",131302,"Orden"
"3368","3368",199286,"Orden"
"3369","3369",183057,"Orden"
"3370","3370",74070,"Orden"
"3371","3371",7758,"Orden"
"3372","3372",67593,"Orden"
"3373","3373",175724,"Orden"
"3374","3374",247387,"Orden"
"3375","3375",164600,"Orden"
"3376","3376",172113,"Orden"
"3377","3377",56221,"Orden"
"3378","3378",65396,"Orden"
"3379","3379",89170,"Orden"
"3380","3380",215236,"Orden"
"3381","3381",18149,"Orden"
"3382","3382",126808,"Orden"
"3383","3383",149613,"Orden"
"3384","3384",54163,"Orden"
"3385","3385",3526,"Orden"
"3386","3386",51953,"Orden"
"3387","3387",224111,"Orden"
"3388","3388",168100,"Orden"
"3389","3389",244892,"Orden"
"3390","3390",130541,"Orden"
"3391","3391",209974,"Orden"
"3392","3392",20548,"Orden"
"3393","3393",83792,"Orden"
"3394","3394",199208,"Orden"
"3395","3395",3891,"Orden"
"3396","3396",236513,"Orden"
"3397","3397",78215,"Orden"
"3398","3398",64265,"Orden"
"3399","3399",236686,"Orden"
"3400","3400",233630,"Orden"
"3401","3401",142703,"Orden"
"3402","3402",114699,"Orden"
"3403","3403",244547,"Orden"
"3404","3404",68781,"Orden"
"3405","3405",136605,"Orden"
"3406","3406",233158,"Orden"
"3407","3407",57132,"Orden"
"3408","3408",61195,"Orden"
"3409","3409",154671,"Orden"
"3410","3410",165946,"Orden"
"3411","3411",132616,"Orden"
"3412","3412",69633,"Orden"
"3413","3413",183664,"Orden"
"3414","3414",136688,"Orden"
"3415","3415",23184,"Orden"
"3416","3416",241266,"Orden"
"3417","3417",65017,"Orden"
"3418","3418",231325,"Orden"
"3419","3419",192561,"Orden"
"3420","3420",160555,"Orden"
"3421","3421",206969,"Orden"
"3422","3422",146564,"Orden"
"3423","3423",233003,"Orden"
"3424","3424",34779,"Orden"
"3425","3425",249798,"Orden"
"3426","3426",189455,"Orden"
"3427","3427",20940,"Orden"
"3428","3428",141960,"Orden"
"3429","3429",91834,"Orden"
"3430","3430",17644,"Orden"
"3431","3431",141209,"Orden"
"3432","3432",154666,"Orden"
"3433","3433",183720,"Orden"
"3434","3434",102514,"Orden"
"3435","3435",109075,"Orden"
"3436","3436",30095,"Orden"
"3437","3437",197980,"Orden"
"3438","3438",171113,"Orden"
"3439","3439",104964,"Orden"
"3440","3440",28795,"Orden"
"3441","3441",47711,"Orden"
"3442","3442",31464,"Orden"
"3443","3443",221358,"Orden"
"3444","3444",121855,"Orden"
"3445","3445",125028,"Orden"
"3446","3446",235865,"Orden"
"3447","3447",191903,"Orden"
"3448","3448",190790,"Orden"
"3449","3449",56115,"Orden"
"3450","3450",136307,"Orden"
"3451","3451",213760,"Orden"
"3452","3452",154013,"Orden"
"3453","3453",78971,"Orden"
"3454","3454",69871,"Orden"
"3455","3455",80942,"Orden"
"3456","3456",118070,"Orden"
"3457","3457",15274,"Orden"
"3458","3458",99621,"Orden"
"3459","3459",90680,"Orden"
"3460","3460",219432,"Orden"
"3461","3461",211946,"Orden"
