,id_cliente,deuda_act,deuda_act_interes,venta_trimestral,venta_enero2020,venta_febrero2020,venta_mzo2020,pagos,pagos_enero2020,pagos_febrero2020,pagos_mzo2020,id_sucursal,B_tipo_soc,edad,tipo_cliente,nombre_suc
6373,6386,0,0,557,0,0,557,600.45,0,0,600.45,1,Socio,36,Cliente nivel 1,CDMX
6374,6387,0,0,2198,0,1150,1048,2435.79,0,1237.2,1198.59,5,Socio,34,Cliente nivel 1,ECA
6375,6388,0,0,7582,2800,1982,2800,7847.95,2800,1983.73,3064.22,16,Socio,50,Cliente nivel 1,BCS
6376,6389,0,0,2411,0,1335,1076,2858.52,0,1582.84,1275.68,5,Empleado,52,Empleado,ECA
6377,6390,0,0,1680.9,0,775,905.9,1873.53,0,812.44,1061.09,8,Socio,50,Cliente nivel 1,JAL
6378,6391,0,0,819,819,0,0,971,971,0,0,5,Empleado,35,Empleado,ECA
6379,6392,0,0,5775,0,0,5775,6719.85,0,0,6719.85,5,Empleado,29,Empleado,ECA
6380,6393,0,0,3717,628,1739,1350,4192.39,628.55,1838.93,1724.91,5,Socio,35,Cliente nivel 1,ECA
6381,6394,0,0,1532.71,820,712.71,0,1641.11,833.07,808.04,0,5,Socio,22,Cliente nivel 1,ECA
6382,6395,0,0,7107.99,3633.99,1216,2258,7196.47,3636.12,1216,2344.35,5,Socio,30,Cliente nivel 1,ECA
6383,6396,0,0,1975,852,1123,0,2332.69,1007.93,1324.76,0,5,Empleado,21,Empleado,ECA
6384,6397,0,0,2785,2256,0,529,3258.98,2674.72,0,584.26,5,Empleado,27,Empleado,ECA
6385,6398,0,0,3450,1150,1150,1150,3557.73,1151.01,1150,1256.72,5,Socio,32,Cliente nivel 1,ECA
6386,6399,0,0,37.83,37.83,0,0,37.83,37.83,0,0,5,Socio,21,Cliente nivel 1,ECA
6387,6400,0,0,5517,332,2542,2643,6062.31,343.95,2692.16,3026.2,5,Empleado,37,Empleado,ECA
6388,6401,0,0,2458,1046,0,1412,2821.58,1203.44,0,1618.14,5,Empleado,30,Empleado,ECA
6389,6402,0,0,950,0,0,950,1038.01,0,0,1038.01,5,Socio,27,Cliente nivel 1,ECA
6390,6403,0,0,1400,0,0,1400,1400,0,0,1400,5,Socio,35,Cliente nivel 1,ECA
6391,6404,0,0,3001,950,1126,925,3124.41,950,1132.18,1042.23,5,Socio,32,Cliente nivel 1,ECA
6392,6405,0,0,4050,1138,1562,1350,4129.5,1180.85,1563.88,1384.77,5,Socio,38,Cliente nivel 1,ECA
6393,6406,0,0,3176,1100,1100,976,3176,1100,1100,976,5,Socio,25,Cliente nivel 1,ECA
6394,6407,0,0,796,0,796,0,863.52,0,863.52,0,10,Socio,22,Cliente nivel 1,TOL
6395,6408,1250,2506.18,4889.36,1178.36,2461,1250,3683.34,1191.19,2492.15,0,4,Socio,33,Cliente nivel 1,QRO
6396,6409,0,0,6267,950,2467,2850,6300.21,960.35,2469.16,2870.7,10,Socio,26,Cliente nivel 1,TOL
6397,6410,0,0,938,938,0,0,938,938,0,0,10,Socio,37,Cliente nivel 1,TOL
6398,6411,325.48,616.87,1007,1007,0,0,753,753,0,0,10,Socio,29,Cliente nivel 1,TOL
6399,6412,0,0,7994,5144,2850,0,8280.26,5167.56,3112.7,0,8,Socio,34,Cliente nivel 1,JAL
6400,6413,0,0,2300,1150,0,1150,2515.94,1257.65,0,1258.29,6,Socio,47,Cliente nivel 1,PUE
6401,6414,0,0,1249,189,1022,38,1275.28,215.28,1022,38,6,Empleado,28,Empleado,PUE
6402,6415,0,0,1387.57,720.57,667,0,1388.73,720.57,668.16,0,6,Socio,23,Cliente nivel 1,PUE
6403,6416,0,0,1299,1299,0,0,1428.29,1428.29,0,0,6,Socio,43,Cliente nivel 1,PUE
6404,6417,0,0,1684.31,1684.31,0,0,1684.31,1684.31,0,0,6,Socio,26,Cliente nivel 1,PUE
6405,6418,0,0,1125,0,1125,0,1215,0,1215,0,6,Socio,25,Cliente nivel 1,PUE
6406,6419,0,0,1000,1000,0,0,1118.36,1118.36,0,0,6,Socio,37,Cliente nivel 1,PUE
6407,6420,0,0,2334,1344,990,0,2767.28,1593.6,1173.68,0,6,Empleado,21,Empleado,PUE
6408,6421,0,0,1319,0,1319,0,1563.8,0,1563.8,0,6,Empleado,25,Empleado,PUE
6409,6422,0,0,6769,2691,1744,2334,6809.47,2707.38,1753.09,2349,6,Socio,34,Cliente nivel 1,PUE
6410,6423,0,0,2751,0,0,2751,3259.95,0,0,3259.95,6,Empleado,29,Empleado,PUE
6411,6424,0,0,2398,564,1199,635,2436.9,564,1200.05,672.85,6,Socio,28,Cliente nivel 1,PUE
6412,6425,0,0,2092,1042,1050,0,2516.31,1104.27,1412.04,0,6,Socio,39,Cliente nivel 1,PUE
6413,6426,0,0,1150,0,0,1150,1256.72,0,0,1256.72,6,Socio,31,Cliente nivel 1,PUE
6414,6427,0,0,3150,3150,0,0,3414.74,3414.74,0,0,6,Socio,28,Cliente nivel 1,PUE
6415,6428,0,0,2602,0,0,2602,2602,0,0,2602,6,Socio,49,Cliente nivel 1,PUE
6416,6429,0,0,1833,402,879,552,1949.98,402.35,949.77,597.86,6,Socio,27,Cliente nivel 1,PUE
6417,6430,0,0,6894,1600,1427,3867,7014.43,1719.47,1427,3867.96,6,Socio,23,Cliente nivel 1,PUE
6418,6431,0,0,747,199,548,0,885.72,235.96,649.76,0,7,Empleado,23,Empleado,AGS
6419,6432,0,0,2300,2300,0,0,2432.29,2432.29,0,0,7,Socio,30,Cliente nivel 1,AGS
6420,6433,0,0,2012.48,962.48,1050,0,2138.63,964.08,1174.55,0,7,Socio,33,Cliente nivel 1,AGS
6421,6434,0,0,1177.4,46.4,0,1131,1189.71,46.4,0,1143.31,7,Socio,43,Cliente nivel 1,AGS
6422,6435,0,0,2260,1046,1214,0,2363.68,1046.92,1316.76,0,7,Socio,64,Cliente nivel 1,AGS
6423,6436,0,0,5950,1700,1700,2550,6322.35,1802.1,1702.93,2817.32,7,Socio,46,Cliente nivel 1,AGS
6424,6437,0,0,1950,0,1950,0,1950,0,1950,0,7,Socio,45,Cliente nivel 1,AGS
6425,6438,0,0,3162,1625,1537,0,3277.63,1739.29,1538.34,0,8,Socio,49,Cliente nivel 1,JAL
6426,6439,0,0,1838,0,800,1038,1838,0,800,1038,7,Socio,30,Cliente nivel 1,AGS
6427,6440,0,0,4500,900,1800,1800,4500,900,1800,1800,7,Socio,47,Cliente nivel 1,AGS
6428,6441,0,0,2234,0,0,2234,2441.97,0,0,2441.97,7,Socio,40,Cliente nivel 1,AGS
6429,6442,0,0,2500,0,537,1963,2957.77,0,630.45,2327.32,7,Empleado,38,Empleado,AGS
6430,6443,0,0,1097,0,0,1097,1275.19,0,0,1275.19,7,Socio,39,Cliente nivel 1,AGS
6431,6444,0,0,1870,0,968,902,2144.4,0,1075.04,1069.36,7,Empleado,21,Empleado,AGS
6432,6445,0,0,2396,1350,1046,0,2398.07,1351.18,1046.89,0,7,Socio,38,Cliente nivel 1,AGS
6433,6446,0,0,687,687,0,0,687,687,0,0,8,Socio,40,Cliente nivel 1,JAL
6434,6447,0,0,999.9,999.9,0,0,1010.78,1010.78,0,0,8,Socio,30,Cliente nivel 1,JAL
6435,6448,0,0,2760,888,0,1872,3233.28,1022.88,0,2210.4,8,Empleado,34,Empleado,JAL
6436,6449,0,0,1533,279,1254,0,1681.39,279.24,1402.15,0,8,Socio,23,Cliente nivel 1,JAL
6437,6450,0,0,9510.16,3319.16,3091,3100,10582.04,3425.71,3093.7,4062.63,8,Socio,34,Cliente nivel 1,JAL
6438,6451,0,0,25.43,25.43,0,0,25.43,25.43,0,0,8,Socio,38,Cliente nivel 1,JAL
6439,6452,0,0,7417,4238,2256,923,7653.53,4241.18,2256,1156.35,8,Socio,32,Cliente nivel 1,JAL
6440,6453,0,0,1315,0,576,739,1422.13,0,622.76,799.37,4,Socio,41,Cliente nivel 1,QRO
6441,6454,0,0,5487,987,3000,1500,5613.46,987.5,3001.75,1624.21,7,Socio,54,Cliente nivel 1,AGS
6442,6455,0,0,2100,2100,0,0,2307.75,2307.75,0,0,8,Socio,35,Cliente nivel 1,JAL
6443,6456,0,0,625,0,0,625,686.84,0,0,686.84,7,Socio,42,Cliente nivel 1,AGS
6444,6457,0,0,2400,1200,1200,0,2569.12,1285.72,1283.4,0,8,Socio,51,Cliente nivel 1,JAL
6445,6458,0,0,800,0,0,800,905.17,0,0,905.17,8,Socio,60,Cliente nivel 1,JAL
6446,6459,0,0,5579.4,1849.4,1256,2474,5580.98,1850.98,1256,2474,8,Socio,35,Cliente nivel 1,JAL
6447,6460,0,0,800,0,800,0,806.24,0,806.24,0,8,Socio,44,Cliente nivel 1,JAL
6448,6461,0,0,537,0,0,537,537,0,0,537,8,Socio,40,Cliente nivel 1,JAL
6449,6462,0,0,2744.98,1380.98,614,750,2851.45,1381.35,670.53,799.57,8,Socio,55,Cliente nivel 1,JAL
6450,6463,0,0,858,0,858,0,858.43,0,858.43,0,8,Socio,30,Cliente nivel 1,JAL
6451,6464,0,0,1036,0,797,239,1042.52,0,803.31,239.21,9,Socio,28,Cliente nivel 1,GDL
6452,6465,0,0,988,988,0,0,1083.12,1083.12,0,0,9,Socio,49,Cliente nivel 1,GDL
6453,6466,0,0,3773,0,736,3037,4473.32,0,872.64,3600.68,9,Empleado,28,Empleado,GDL
6454,6467,0,0,7166,2166,2500,2500,7514.86,2167.89,2527.22,2819.75,9,Socio,26,Cliente nivel 1,GDL
6455,6468,0,0,2593,1243,1350,0,2842.07,1319.99,1522.08,0,9,Socio,22,Cliente nivel 1,GDL
6456,6469,0,0,3447,1147,378,1922,3786.88,1241.66,382.12,2163.1,12,Socio,48,Cliente nivel 1,GTO
6457,6470,0,0,44.23,44.23,0,0,44.23,44.23,0,0,12,Socio,27,Cliente nivel 1,GTO
6458,6471,0,0,913,0,0,913,998.12,0,0,998.12,10,Socio,43,Cliente nivel 1,TOL
6459,6472,0,0,4422,1500,2922,0,4423.31,1500,2923.31,0,10,Socio,37,Cliente nivel 1,TOL
6460,6473,0,0,3769,2100,0,1669,4074.8,2248,0,1826.8,10,Socio,33,Cliente nivel 1,TOL
6461,6474,0,0,1392,705,0,687,1582.14,763.38,0,818.76,10,Socio,25,Cliente nivel 1,TOL
6462,6475,0,0,691,0,0,691,1206.81,0,0,1206.81,10,Socio,29,Cliente nivel 1,TOL
6463,6476,0,0,1950,1300,650,0,2176.91,1307.65,869.26,0,10,Socio,27,Cliente nivel 1,TOL
6464,6477,0,0,1100,0,0,1100,1100,0,0,1100,10,Socio,32,Cliente nivel 1,TOL
6465,6478,0,0,4074,788,912,2374,4268.45,807.1,919.93,2541.42,10,Socio,31,Cliente nivel 1,TOL
6466,6479,0,0,3450,1150,1150,1150,3450,1150,1150,1150,4,Socio,39,Cliente nivel 1,QRO
6467,6480,0,0,2486,0,1609,877,2679.64,0,1726.54,953.1,10,Socio,21,Cliente nivel 1,TOL
6468,6481,0,0,1000,0,0,1000,1182.11,0,0,1182.11,10,Socio,64,Cliente nivel 1,TOL
6469,6482,0,0,1828,950,878,0,1878.99,950.63,928.36,0,10,Socio,27,Cliente nivel 1,TOL
6470,6483,0,0,1238,0,0,1238,1267.96,0,0,1267.96,4,Socio,56,Cliente nivel 1,QRO
6471,6484,0,0,2100,2100,0,0,2362.25,2362.25,0,0,10,Socio,57,Cliente nivel 1,TOL
6472,6485,0,0,10867,5327,1545,3995,10867,5327,1545,3995,10,Socio,45,Cliente nivel 1,TOL
6473,6486,0,0,3300,1100,1100,1100,3408.75,1101.92,1154.49,1152.34,10,Socio,34,Cliente nivel 1,TOL
6474,6487,0,0,1300,0,0,1300,1300,0,0,1300,10,Socio,33,Cliente nivel 1,TOL
6475,6488,0,0,1949,650,649,650,2311.43,700.41,664.74,946.28,10,Socio,28,Cliente nivel 1,TOL
6476,6489,0,0,4422.5,2399,2023.5,0,4479.81,2454.54,2025.27,0,10,Socio,34,Cliente nivel 1,TOL
6477,6490,0,0,6027.9,6027.9,0,0,7146.54,7146.54,0,0,10,Empleado,32,Empleado,TOL
6478,6491,0,0,7200,2700,1800,2700,7200,2700,1800,2700,10,Socio,36,Cliente nivel 1,TOL
6479,6492,0,0,1284,1284,0,0,1395.76,1395.76,0,0,10,Socio,30,Cliente nivel 1,TOL
6480,6493,0,0,4703.74,2650.74,700,1353,4856.58,2657.09,700.61,1498.88,10,Socio,27,Cliente nivel 1,TOL
6481,6494,0,0,2500,0,0,2500,2500,0,0,2500,10,Socio,47,Cliente nivel 1,TOL
6482,6495,606.64,943.77,1378,700,678,0,1148.07,748.07,400,0,10,Socio,42,Cliente nivel 1,TOL
6483,6496,0,0,1862.58,64.58,648,1150,1982.66,64.58,648.57,1269.51,10,Socio,30,Cliente nivel 1,TOL
6484,6497,0,0,5500,1100,1100,3300,5502.8,1101.84,1100.96,3300,10,Socio,42,Cliente nivel 1,TOL
6485,6498,0,0,2926,750,710,1466,2927.29,750.66,710,1466.63,4,Socio,29,Cliente nivel 1,QRO
6486,6499,0,0,8485,0,3050,5435,9524.59,0,3229.74,6294.85,9,Socio,25,Cliente nivel 1,GDL
6487,6500,0,0,5250,2100,1050,2100,5574.3,2100.91,1061.44,2411.95,1,Socio,22,Cliente nivel 1,CDMX
6488,6501,0,0,2331.28,413.28,0,1918,2362.19,444.19,0,1918,1,Socio,30,Cliente nivel 1,CDMX
6489,6502,0,0,953,755,198,0,1129.96,895.16,234.8,0,17,Empleado,21,Empleado,BCN
6490,6503,0,0,850,0,0,850,851.02,0,0,851.02,17,Socio,36,Cliente nivel 1,BCN
6491,6504,0,0,2047,1348,699,0,2307.11,1478.35,828.76,0,17,Empleado,22,Empleado,BCN
6492,6505,0,0,1100,0,0,1100,1234.77,0,0,1234.77,17,Socio,37,Cliente nivel 1,BCN
6493,6506,0,0,409,0,409,0,461.14,0,461.14,0,17,Empleado,30,Empleado,BCN
6494,6507,0,0,412,0,412,0,416.48,0,416.48,0,17,Socio,52,Cliente nivel 1,BCN
6495,6508,1846.26,2065.03,3989,449,0,3540,2664.29,465.82,0,2198.47,17,Empleado,30,Empleado,BCN
6496,6509,0,0,950,0,0,950,950,0,0,950,17,Socio,37,Cliente nivel 1,BCN
6497,6510,0,0,997,0,0,997,1182.12,0,0,1182.12,17,Empleado,30,Empleado,BCN
6498,6511,0,0,1768,0,0,1768,1851.54,0,0,1851.54,17,Socio,35,Cliente nivel 1,BCN
6499,6512,0,0,367,367,0,0,367.32,367.32,0,0,11,Socio,23,Cliente nivel 1,TIJ
6500,6513,0,0,2500,1250,1250,0,2658.12,1325.78,1332.34,0,11,Socio,31,Cliente nivel 1,TIJ
6501,6514,0,0,4297,1880,267,2150,4626.09,2011.84,267.23,2347.02,11,Socio,32,Cliente nivel 1,TIJ
6502,6515,0,0,64.03,64.03,0,0,64.03,64.03,0,0,11,Socio,25,Cliente nivel 1,TIJ
6503,6516,0,0,2200,1100,1100,0,2278.37,1100,1178.37,0,11,Socio,27,Cliente nivel 1,TIJ
6504,6517,0,0,1098,0,0,1098,1233.31,0,0,1233.31,11,Socio,41,Cliente nivel 1,TIJ
6505,6518,0,0,1300,0,0,1300,1422.71,0,0,1422.71,15,Socio,51,Cliente nivel 1,SLP
6506,6519,0,0,5230,1513,950,2767,5283,1514.32,950.83,2817.85,11,Socio,31,Cliente nivel 1,TIJ
6507,6520,0,0,1100,0,0,1100,1202.26,0,0,1202.26,11,Socio,30,Cliente nivel 1,TIJ
6508,6521,0,0,2600,1300,1300,0,2793.99,1386.61,1407.38,0,11,Socio,52,Cliente nivel 1,TIJ
6509,6522,0,0,1000,0,803,197,1093,0,844.35,248.65,11,Socio,36,Cliente nivel 1,TIJ
6510,6523,0,0,7395.2,3755.2,1900,1740,7558.16,3755.2,1900,1902.96,11,Socio,27,Cliente nivel 1,TIJ
6511,6524,0,0,2045,0,1226,819,2355.76,0,1432.26,923.5,11,Empleado,22,Empleado,TIJ
6512,6525,0,0,2534.17,1234.17,1300,0,2719.04,1297.83,1421.21,0,11,Socio,32,Cliente nivel 1,TIJ
6513,6526,0,0,2500,0,0,2500,2689.97,0,0,2689.97,11,Socio,40,Cliente nivel 1,TIJ
6514,6527,0,0,9114,2200,2514,4400,9117,2200.45,2515.14,4401.41,11,Socio,23,Cliente nivel 1,TIJ
6515,6528,0,0,1100,0,1100,0,1182.58,0,1182.58,0,11,Socio,41,Cliente nivel 1,TIJ
6516,6529,0,0,4408.44,97.44,2171,2140,4702.54,97.44,2194.64,2410.46,11,Socio,34,Cliente nivel 1,TIJ
6517,6530,0,0,2424.9,126.9,589,1709,2564.41,127.01,629.98,1807.42,11,Socio,28,Cliente nivel 1,TIJ
6518,6531,0,0,1618,0,0,1618,1943.09,0,0,1943.09,15,Socio,29,Cliente nivel 1,SLP
6519,6532,0,0,4195,1396,2648,151,4504.87,1493.33,2841.99,169.55,12,Socio,29,Cliente nivel 1,GTO
6520,6533,0,0,783,0,0,783,856.42,0,0,856.42,12,Socio,28,Cliente nivel 1,GTO
6521,6534,0,0,7204.11,2144.11,1810,3250,7205.22,2145.22,1810,3250,12,Socio,29,Cliente nivel 1,GTO
6522,6535,0,0,2004,0,169,1835,2319.85,0,200.36,2119.49,12,Empleado,23,Empleado,GTO
6523,6536,0,0,2469,0,0,2469,2825.53,0,0,2825.53,12,Empleado,20,Empleado,GTO
6524,6537,0,0,1137.43,1137.43,0,0,1228.62,1228.62,0,0,12,Socio,44,Cliente nivel 1,GTO
6525,6538,0,0,2926,0,1499,1427,3116.45,0,1501.62,1614.83,12,Socio,24,Cliente nivel 1,GTO
6526,6539,0,0,850,850,0,0,966.96,966.96,0,0,12,Socio,35,Cliente nivel 1,GTO
6527,6540,0,0,7805,2918,928,3959,7805.65,2918,928.65,3959,12,Socio,28,Cliente nivel 1,GTO
6528,6541,0,0,1000,0,0,1000,1168.22,0,0,1168.22,8,Socio,33,Cliente nivel 1,JAL
6529,6542,0,0,2198,0,1698,500,2399.54,0,1860.7,538.84,12,Socio,52,Cliente nivel 1,GTO
6530,6543,0,0,2973,906,578,1489,2999.28,906,578,1515.28,12,Empleado,21,Empleado,GTO
6531,6544,0,0,2700,900,900,900,2783.52,900,900,983.52,12,Socio,39,Cliente nivel 1,GTO
6532,6545,0,0,3150,1050,1050,1050,3308.46,1118.83,1050.92,1138.71,12,Socio,34,Cliente nivel 1,GTO
6533,6546,0,0,2159,650,1300,209,2239.73,650.22,1363.65,225.86,12,Socio,32,Cliente nivel 1,GTO
6534,6547,1401.98,1888.7,3189,1346,1843,0,2985.64,1360.64,1625,0,12,Socio,28,Cliente nivel 1,GTO
6535,6548,0,0,2414,850,714,850,2515.36,915.13,731.31,868.92,12,Socio,61,Cliente nivel 1,GTO
6536,6549,0,0,3762,3673,0,89,4344.24,4255.24,0,89,12,Empleado,26,Empleado,GTO
6537,6550,0,0,3474,0,1200,2274,3584.78,0,1201.15,2383.63,12,Socio,23,Cliente nivel 1,GTO
6538,6551,0,0,1595,628,967,0,1741.3,672.63,1068.67,0,12,Socio,32,Cliente nivel 1,GTO
6539,6552,0,0,3144,0,429,2715,3413.64,0,429,2984.64,12,Empleado,44,Empleado,GTO
6540,6553,0,0,3729,1300,1165,1264,3730.68,1300,1165.57,1265.11,12,Socio,46,Cliente nivel 1,GTO
6541,6554,0,0,3551,1300,1162,1089,3660.67,1314.16,1163.59,1182.92,12,Socio,36,Cliente nivel 1,GTO
6542,6555,0,0,4279,2093,1134,1052,4279.37,2093,1134,1052.37,12,Socio,48,Cliente nivel 1,GTO
6543,6556,0,0,1428,0,1428,0,1560.1,0,1560.1,0,12,Socio,35,Cliente nivel 1,GTO
6544,6557,0,0,750,750,0,0,835.41,835.41,0,0,12,Socio,33,Cliente nivel 1,GTO
6545,6558,0,0,5203,1442,1961,1800,5203.62,1442,1961.62,1800,13,Socio,29,Cliente nivel 1,OAX
6546,6559,0,0,5886,1786,4100,0,6053.86,1786,4267.86,0,13,Socio,49,Cliente nivel 1,OAX
6547,6560,0,0,3985,1620,768,1597,4060.2,1620.24,825.57,1614.39,13,Socio,26,Cliente nivel 1,OAX
6548,6561,0,0,4343.65,2941.65,0,1402,4601.24,3116.04,0,1485.2,13,Socio,33,Cliente nivel 1,OAX
6549,6562,0,0,1447.23,470.23,0,977,1575.16,501.32,0,1073.84,13,Socio,35,Cliente nivel 1,OAX
6550,6563,0,0,6357,3050,2561,746,6368.84,3051.48,2563.24,754.12,13,Socio,29,Cliente nivel 1,OAX
6551,6564,0,0,2845,1005,740,1100,2991.43,1074.96,740,1176.47,13,Socio,58,Cliente nivel 1,OAX
6552,6565,0,0,3300,1650,0,1650,3542.85,1765.11,0,1777.74,13,Socio,29,Cliente nivel 1,OAX
6553,6566,0,0,969,0,969,0,1072.02,0,1072.02,0,13,Socio,29,Cliente nivel 1,OAX
6554,6567,0,0,6280.28,2004.28,3017,1259,6280.93,2004.28,3017,1259.65,13,Socio,34,Cliente nivel 1,OAX
6555,6568,0,0,2200,0,1100,1100,2324.91,0,1110.15,1214.76,13,Socio,41,Cliente nivel 1,OAX
6556,6569,0,0,9455.5,2690,1395.5,5370,9615.56,2715.59,1395.5,5504.47,13,Socio,29,Cliente nivel 1,OAX
6557,6570,0,0,3000,1000,1000,1000,3000,1000,1000,1000,13,Socio,36,Cliente nivel 1,OAX
6558,6571,0,0,1650,0,1650,0,1650,0,1650,0,13,Socio,40,Cliente nivel 1,OAX
6559,6572,0,0,2848,1348,1500,0,2973.82,1473.82,1500,0,13,Socio,24,Cliente nivel 1,OAX
6560,6573,0,0,1040,0,1040,0,1112.19,0,1112.19,0,13,Socio,39,Cliente nivel 1,OAX
6561,6574,0,0,20395,8750,5645,6000,20703.45,8755.03,5706.47,6241.95,13,Socio,42,Cliente nivel 1,OAX
6562,6575,0,0,15941.5,4985,5833.5,5123,15959.49,4985.62,5834.29,5139.58,13,Socio,44,Cliente nivel 1,OAX
6563,6576,0,0,1847.01,0,1847.01,0,2189.81,0,2189.81,0,13,Empleado,38,Empleado,OAX
6564,6577,0,0,3500,0,1325,2175,3790.13,0,1449.67,2340.46,14,Socio,34,Cliente nivel 1,TAB
6565,6578,0,0,25800,8600,8600,8600,26419.74,8604.74,9210.58,8604.42,14,Socio,27,Cliente nivel 1,TAB
6566,6579,0,0,2100,1050,939,111,2204.34,1051.47,1030.59,122.28,14,Socio,52,Cliente nivel 1,TAB
6567,6580,0,0,5800,0,0,5800,5834.12,0,0,5834.12,14,Socio,28,Cliente nivel 1,TAB
6568,6581,0,0,966,0,966,0,1026.71,0,1026.71,0,14,Socio,24,Cliente nivel 1,TAB
6569,6582,0,0,4181,2657,1524,0,4754.78,2674.84,2079.94,0,13,Socio,22,Cliente nivel 1,OAX
6570,6583,0,0,2400,0,1200,1200,2400,0,1200,1200,13,Socio,33,Cliente nivel 1,OAX
6571,6584,0,0,1350,0,1350,0,1548.91,0,1548.91,0,13,Socio,48,Cliente nivel 1,OAX
6572,6585,0,0,1123,0,416,707,1214.7,0,451.81,762.89,11,Socio,29,Cliente nivel 1,TIJ
6573,6586,0,0,1521,0,1521,0,1663.38,0,1663.38,0,11,Socio,63,Cliente nivel 1,TIJ
6574,6587,1097,2288.99,1097,0,1097,0,5.75,0,5.75,0,15,Socio,36,Cliente nivel 1,SLP
6575,6588,0,0,2733,1000,733,1000,2820.26,1000.88,733.64,1085.74,15,Socio,51,Cliente nivel 1,SLP
6576,6589,0,0,23649.9,5582,9110.9,8957,24130.22,5582,9110.9,9437.32,15,Socio,30,Cliente nivel 1,SLP
6577,6590,0,0,2100,1050,0,1050,2271.87,1123.51,0,1148.36,15,Socio,34,Cliente nivel 1,SLP
6578,6591,0,0,4217,0,2350,1867,4459.25,0,2397.4,2061.85,15,Socio,26,Cliente nivel 1,SLP
6579,6592,0,0,6025,2050,2050,1925,6309.58,2050,2169.8,2089.78,15,Socio,22,Cliente nivel 1,SLP
6580,6593,0,0,5628.39,1389.4,2064.99,2174,5766.63,1390.58,2066.15,2309.9,15,Socio,36,Cliente nivel 1,SLP
6581,6594,0,0,2669,0,2161,508,3158.46,0,2561.96,596.5,15,Empleado,37,Empleado,SLP
6582,6595,0,0,1277,0,627,650,1307.87,0,627,680.87,15,Socio,57,Cliente nivel 1,SLP
6583,6596,0,0,5850,1607,1900,2343,5852.05,1607,1900,2345.05,15,Socio,38,Cliente nivel 1,SLP
6584,6597,0,0,8677,0,6024,2653,8857.71,0,6024,2833.71,15,Socio,41,Cliente nivel 1,SLP
6585,6598,0,0,6604.99,1169,1526.99,3909,6729.6,1170.6,1526.99,4032.01,11,Socio,25,Cliente nivel 1,TIJ
6586,6599,0,0,3517,1117,1200,1200,3765.84,1182.78,1270.65,1312.41,15,Socio,33,Cliente nivel 1,SLP
6587,6600,0,0,2083,1145,0,938,2377.15,1251.24,0,1125.91,15,Socio,44,Cliente nivel 1,SLP
6588,6601,0,0,1947,1053,345,549,2000.52,1092.91,345.3,562.31,15,Socio,31,Cliente nivel 1,SLP
6589,6602,0,0,3323.38,2075.38,0,1248,3659.9,2260,0,1399.9,15,Socio,31,Cliente nivel 1,SLP
6590,6603,0,0,2520.75,878.75,1642,0,2520.75,878.75,1642,0,15,Socio,26,Cliente nivel 1,SLP
6591,6604,0,0,3620.97,1226.97,1197,1197,3681.31,1227.71,1255.98,1197.62,15,Socio,27,Cliente nivel 1,SLP
6592,6605,0,0,4331,0,4331,0,4332.5,0,4332.5,0,15,Socio,33,Cliente nivel 1,SLP
6593,6606,0,0,4483,2984,0,1499,4745.5,3105.5,0,1640,15,Socio,22,Cliente nivel 1,SLP
6594,6607,0,0,2300,0,0,2300,2300,0,0,2300,15,Socio,27,Cliente nivel 1,SLP
6595,6608,0,0,1957,1957,0,0,2122.3,2122.3,0,0,15,Socio,24,Cliente nivel 1,SLP
6596,6609,0,0,1099,0,0,1099,1258.55,0,0,1258.55,15,Socio,26,Cliente nivel 1,SLP
6597,6610,0,0,4054,0,884,3170,4076.94,0,885.2,3191.74,15,Socio,34,Cliente nivel 1,SLP
6598,6611,0,0,9,9,0,0,9,9,0,0,15,Socio,34,Cliente nivel 1,SLP
6599,6612,0,0,2600,1300,0,1300,2854.88,1391.92,0,1462.96,11,Socio,32,Cliente nivel 1,TIJ
6600,6613,0,0,1256,750,0,506,1353.97,812.22,0,541.75,15,Socio,30,Cliente nivel 1,SLP
6601,6614,0,0,52.28,52.28,0,0,52.28,52.28,0,0,15,Socio,27,Cliente nivel 1,SLP
6602,6615,0,0,1699,900,0,799,1849.32,962.64,0,886.68,16,Socio,32,Cliente nivel 1,BCS
6603,6616,0,0,3150,0,2763,387,3734.64,0,3275.8,458.84,16,Empleado,24,Empleado,BCS
6604,6617,0,0,6142,1200,2998,1944,6142,1200,2998,1944,16,Socio,23,Cliente nivel 1,BCS
6605,6618,0,0,6305,1942,2163,2200,6570.85,1943.7,2163.93,2463.22,1,Socio,44,Cliente nivel 1,CDMX
6606,6619,0,0,1853,753,1100,0,1984.8,805.38,1179.42,0,16,Socio,41,Cliente nivel 1,BCS
6607,6620,0,0,14805,5379,4750,4676,14805,5379,4750,4676,1,Socio,35,Cliente nivel 1,CDMX
6608,6621,2710.41,3133.31,5387,2950,2437,0,3253.53,3065.6,187.93,0,16,Empleado,26,Empleado,BCS
6609,6622,0,0,1600,0,1600,0,1732.4,0,1732.4,0,16,Socio,34,Cliente nivel 1,BCS
6610,6623,0,0,3809.66,268.66,2417,1124,4057.99,268.66,2623.47,1165.86,1,Socio,27,Cliente nivel 1,CDMX
6611,6624,0,0,1539,712,427,400,1765.5,729.27,468.49,567.74,16,Socio,25,Cliente nivel 1,BCS
